line	lower
947	7.345832866666666
948	7.151608200000001
949	7.2615977
950	6.444499166666667
951	6.169672800000001
952	6.943392299999999
953	8.2241555
954	9.455814666666667
955	9.585196
956	7.759213333333332
957	8.600871333333332
958	8.082102666666666
959	8.004638
960	7.8841176666666675
961	7.406417
962	8.430277666666667
963	8.318037333333333
964	10.088943666666667
965	9.190046666666667
966	7.343336000000001
967	5.060975200000001
968	6.464733533333334
969	6.816718866666666
970	8.934268333333334
971	7.349504333333333
972	8.583564666666668
973	6.760140466666667
974	6.597702333333333
975	5.225584666666666
976	6.361369866666666
977	6.339697666666666
978	6.5981543333333335
979	8.784079
980	10.376162333333333
981	10.854272333333334
982	11.566270000000001
983	9.508546
984	12.145940333333334
985	8.400808333333332
986	10.431096333333333
987	11.706624
988	12.567984000000001
989	12.438478499999997
990	8.071529066666665
991	6.839998266666666
992	7.518764433333334
993	7.408483100000001
994	7.309093233333333
995	5.2153019
996	6.983138666666666
997	7.525944666666667
998	8.014488
999	7.453177333333333
1000	7.713379666666667
1001	7.6218501000000005
1002	6.5065684333333325
1003	6.5113859666666665
1004	6.400891333333333
1005	7.609110333333333
1006	11.613751133333333
1007	14.064127
1008	12.780899566666667
1009	8.2631089
1010	8.980697566666668
1011	8.8838551
1012	9.631541766666667
1013	6.178307433333333
1014	7.505369666666667
1015	8.034067666666667
1016	9.097129
1017	7.529513566666666
1018	6.971192233333333
1019	5.9409009
1020	7.138871000000001
1021	6.600051666666666
1022	6.990579666666666
1023	8.508567
1024	8.961680233333333
1025	10.526542233333334
1026	7.8723918
1027	7.406983566666668
1028	5.707203166666666
1029	9.6455906
1030	9.225091933333333
1031	9.754821333333334
1032	6.499862
1033	6.940107666666667
1034	6.111247166666668
1035	7.186819166666666
1036	8.576871500000001
1037	10.102643666666667
1038	9.386360666666667
1039	8.0019355
1040	6.710650733333334
1041	5.5256106
1042	5.5307895333333335
1043	6.209366299999999
1044	6.808557033333334
1045	7.342138266666666
1046	7.7381506
1047	8.156037166666666
1048	7.186352833333333
1049	6.644260500000001
1050	6.8260103333333335
1051	6.858654333333334
1052	8.018271333333333
1053	7.493669233333333
1054	7.694725099999999
1055	6.234053766666666
1056	5.940842866666666
1057	7.677555000000001
1058	7.772418333333333
1059	8.88698
1060	6.899255866666667
1061	8.5254882
1062	8.011107533333332
1063	8.727884866666667
1064	6.927319533333335
1065	6.2681972
1066	7.4774199999999995
1067	7.121551666666666
1068	6.722445333333333
1069	4.795451
1070	7.321858
1071	8.505718
1072	9.4076121
1073	7.049769866666668
1074	7.229135866666667
1075	6.666724433333333
1076	6.689737233333333
1077	5.3289687
1078	6.489162366666666
1079	6.147211800000001
1080	7.4229313333333335
1081	5.774081333333334
1082	6.001270566666666
1083	6.167390233333333
1084	6.570324233333333
1085	8.247275666666667
1086	7.020103166666666
1087	7.2111195
1088	10.458476166666667
1089	14.130359666666669
1090	13.719115333333335
1091	8.5581849
1092	7.072688566666667
1093	7.308896033333333
1094	8.296904466666666
1095	7.0186138
1096	7.363528866666667
1097	7.726305866666666
1098	6.607444866666666
1099	7.478582666666667
1100	7.666885000000001
1101	7.7800994333333335
1102	6.579191766666667
1103	5.7926587666666665
1104	7.997715
1105	9.992653666666667
1106	9.8219998
1107	7.543032066666666
1108	5.509127299999999
1109	5.678613833333333
1110	7.721000566666667
